arquivo,duracao_segundos,frequencia_amostragem,amplitude_media,amplitude_maxima,amplitude_ratio (mean/max),snr_estimado_db,zero_crossing_rate,regioes_silencio,silencio/tempo,cluster
hWMn4ONlyNY,106.81179166666666,48000.0,0.03520838,0.76009405,0.0463210865855217,34.947277,0.0994604623839125,43.0,0.4025772747468971,40.0
vd4bWner3O8,4.309333333333333,48000.0,0.16603737,0.5535284,0.2999617755413055,47.592247,0.0212046682098765,0.0,0.0,62.0
Ay67HVnGq-k,18.9010625,48000.0,0.12762,1.0413697,0.1225501373410224,37.5056,0.029312306010158,0.0,0.0,20.0
cGSFVGYT2ys,9.067395833333334,48000.0,0.13611433,0.60774803,0.2239650636911392,38.52222,0.0535170020564042,0.0,0.0,55.0
-bPAj82FEwo,14.001645833333331,48000.0,0.07877418,0.6941513,0.1134827211499214,60.329914,0.0299521313309215,0.0,0.0,61.0
H1fJvBFqfPg,24.917333333333332,48000.0,0.12144682,0.5346004,0.2271730899810791,43.613136,0.0592347627834831,0.0,0.0,55.0
nsnJ84-PTRw,6.060416666666667,48000.0,0.2221557,1.038548,0.2139099091291427,30.655165,0.0597891380162565,0.0,0.0,41.0
B_MHzhlkcTI,61.567729166666666,48000.0,0.17913803,1.3396028,0.1337247341871261,28.292751,0.0556613554660429,0.0,0.0,36.0
QcjxmcDZ538,120.07039583333334,48000.0,0.10877885,1.0153315,0.1071362867951393,60.143005,0.0472515452190859,0.0,0.0,61.0
dVbwi5oimwA,13.641729166666666,48000.0,0.19562693,1.1740475,0.1666260808706283,37.076775,0.0535135634528928,0.0,0.0,41.0
AiAX98AgdZI,49.81333333333333,48000.0,0.108738154,0.5710176,0.1904287189245224,36.387978,0.0698688550363947,0.0,0.0,18.0
f1_Jck3-B-w,59.050666666666665,48000.0,0.18001164,0.9855138,0.1826576590538025,41.29614,0.0215473392067003,7.0,0.11854226878612717,4.0
NImS78Ri1mU,65.6544375,48000.0,0.22825997,1.2343891,0.1849173605442047,62.305664,0.0391217505025584,0.0,0.0,27.0
QHwH5En0Tl4,175.96083333333334,48000.0,0.03287426,0.7524251,0.0436910763382911,19.410822,0.0431512820039249,0.0,0.0,25.0
neLALRywe94,17.152,48000.0,0.110485114,1.0049425,0.1099417209625244,36.205574,0.0323330800380671,0.0,0.0,20.0
SoHvS8nlyVw,10.147125,48000.0,0.11133378,1.1229894,0.0991405397653579,27.127758,0.0335344587053571,1.0,0.09855008191975559,20.0
DnAhLbxLlq8,6.037333333333334,48000.0,0.25477818,1.1256461,0.226339504122734,56.80607,0.0480470472332451,0.0,0.0,57.0
i74yY-ZOA1o,18.970708333333334,48000.0,0.12599017,0.5920249,0.2128122746944427,52.401653,0.050117857205593,0.0,0.0,55.0
DJPiUJNEMPA,6.176520833333333,48000.0,0.12622698,0.75128657,0.1680144220590591,41.409473,0.0135371767241379,0.0,0.0,26.0
lV8l3_SsXhY,24.183583333333335,48000.0,0.12326498,0.8446126,0.1459426283836364,44.14102,0.0470698388585758,0.0,0.0,55.0
hofO-95mrlU,6.188125,48000.0,0.10564536,0.6653573,0.158779889345169,51.12547,0.0331989229238382,0.0,0.0,55.0
CnwHxEQKe_s,32.33379166666667,48000.0,0.15587182,0.9533788,0.1634941101074218,30.72388,0.063268334381184,0.0,0.0,58.0
yjgnystv2rQ,60.859520833333335,48000.0,0.1984559,1.0858475,0.1827659010887146,49.030247,0.0432638067385208,0.0,0.0,4.0
BaN7GLVA2s8,71.296875,48000.0,0.2282578,1.2444154,0.1834257245063781,33.428825,0.0438716868455497,0.0,0.0,41.0
H6kNRhofbys,9.47375,48000.0,0.07758571,0.78753626,0.0985170006752014,43.336044,0.0379887206482002,0.0,0.0,61.0
X6bxsWP9D7k,15.04,48000.0,0.2559263,1.108036,0.2309729158878326,50.53204,0.0471791808779234,0.0,0.0,57.0
wFUWbjFG49s,26.218666666666667,48000.0,0.17270447,1.0819292,0.1596264094114303,30.891739,0.0418458421233224,0.0,0.0,4.0
lkp5nyJ6500,22.360833333333332,48000.0,0.09192333,0.3460629,0.2656260728836059,34.325275,0.025811846164163,2.0,0.08944210487086797,26.0
CFJyk4V6hR0,18.808166666666665,48000.0,0.24275373,1.1813655,0.2054857164621353,32.377396,0.0672878689236111,0.0,0.0,41.0
ZPyMaFwiq2Q,16.8576875,48000.0,0.14761192,1.0340968,0.1427447646856308,185.11743,0.0450688844086021,0.0,0.0,33.0
Q_jgGR97ufk,5.015520833333333,48000.0,0.09968795,0.5529147,0.1802953630685806,40.317593,0.0160106488853503,0.0,0.0,26.0
IrX6w3BSKn0,90.44172916666666,48000.0,0.21671908,1.1468605,0.1889672577381134,48.9311,0.0414107878656091,0.0,0.0,41.0
IiX7vqVuT9U,19.413333333333338,48000.0,0.02126091,0.34945264,0.0608406029641628,54.804016,0.0382167893671059,0.0,0.0,78.0
KU9_G_s18n0,27.6781875,48000.0,0.14263126,1.0522169,0.1355531066656112,184.91539,0.040860579238921,0.0,0.0,33.0
3kPAM9ZDnI8,4.435020833333334,48000.0,0.084001735,0.85123026,0.0986827388405799,35.74889,0.0524984506460336,0.0,0.0,56.0
I5NEYTeMfrQ,10.913395833333333,48000.0,0.29233122,1.202543,0.243094190955162,47.556015,0.0468192100524902,0.0,0.0,15.0
lSq7rMTN1zU,47.36,48000.0,0.28420052,1.1929946,0.2382244765758514,46.184677,0.0502323871312767,0.0,0.0,15.0
XvBRprMzGKc,82.91845833333333,48000.0,0.011314725,0.33847165,0.0334288701415061,20.97123,0.0249655929420182,6.0,0.0723602454821328,70.0
wywisekEqgk,28.804354166666663,48000.0,0.35276413,1.1781404,0.2994245290756225,40.585907,0.023710113152536,0.0,0.0,10.0
XLu0Pj-UC_Y,11.4590625,48000.0,0.07416291,0.8293959,0.0894179865717887,28.639004,0.0367768895348837,0.0,0.0,48.0
lADnluF8zS0,102.44645833333334,48000.0,0.033728942,0.9534755,0.0353747345507144,16.166914,0.0618094416970327,0.0,0.0,12.0
Vw0bcwWl6Jg,13.248,48000.0,0.11704263,1.0473114,0.1117553263902664,48.09853,0.0473401045856798,0.0,0.0,61.0
iU9rI0LgMJc,85.77452083333333,48000.0,0.28659618,1.4257493,0.2010144293308258,42.59827,0.0457189598358617,0.0,0.0,15.0
YXFOhHQJtWA,60.10485416666667,48000.0,0.27225122,1.0728278,0.2537697255611419,80.76578,0.0504013697870452,0.0,0.0,27.0
ouBp8JpHGzo,8.335979166666666,48000.0,0.082279876,0.53888273,0.1526860445737838,33.323044,0.0722506393861892,0.0,0.0,21.0
4ECb88B4L8Q,11.157208333333331,48000.0,0.16758344,0.65037286,0.2576728463172912,34.24456,0.0414805658460803,0.0,0.0,26.0
hr16BzHz6Is,31.3005,48000.0,0.08053428,0.267098,0.3015158474445343,124.17046,0.0449228731899488,0.0,0.0,31.0
DRLsqgReeeE,38.38260416666667,48000.0,0.206149,1.159528,0.1777869910001754,32.47051,0.0598728596485134,0.0,0.0,41.0
cdRmq6ZrgWA,23.684354166666665,48000.0,0.18037233,1.0976341,0.1643282920122146,32.488995,0.029789113504615,0.0,0.0,4.0
9sxhUL9zXDk,33.90114583333333,48000.0,0.19093794,1.0149052,0.1881337612867355,29.054298,0.0585028212488203,0.0,0.0,41.0
rVztYAp8pnI,23.010979166666665,48000.0,0.23481442,1.2250206,0.1916820108890533,46.39811,0.0525090144230769,0.0,0.0,41.0
i-rJ9gf1Spk,25.774166666666662,48000.0,0.1942876,1.1001695,0.1765978634357452,187.56126,0.0403410817257964,0.0,0.0,3.0
leJw7LAiVHk,15.0233125,48000.0,0.120211914,0.5325404,0.2257329523563385,63.083347,0.0428159238600071,1.0,0.06656321633461329,26.0
Be1b99roHcY,20.4451875,48000.0,0.23625918,1.0921524,0.2163243740797042,43.03776,0.0218188107231351,0.0,0.0,57.0
yfd0OWKFtQE,21.849979166666667,48000.0,0.14758912,0.9199791,0.1604266017675399,39.929054,0.0163887586170083,0.0,0.0,4.0
INVoE5vQxV8,10.948229166666666,48000.0,0.10709682,0.77316296,0.1385177820920944,54.923534,0.0385437903176728,0.0,0.0,61.0
1Hb5O8_OY0M,7.637333333333333,48000.0,0.070429005,0.22159652,0.3178254067897796,42.304005,0.0515133313720362,0.0,0.0,62.0
TmQhHTT4zL4,23.637916666666666,48000.0,0.13846773,0.9768518,0.1417489647865295,48.98854,0.0608065428366035,0.0,0.0,28.0
yuKNgiLi4r4,32.26414583333333,48000.0,0.16626416,0.9003938,0.1846571564674377,29.554485,0.0510256327479338,0.0,0.0,4.0
20xVXiX4MDI,25.2285,48000.0,0.07733899,0.73885,0.1046748235821724,31.815538,0.0419678353497464,8.0,0.3171016905483877,35.0
eMGY5hthVt0,27.477333333333338,48000.0,0.24770544,1.2320819,0.2010462582111358,50.01863,0.0463509076688009,0.0,0.0,57.0
VhFITHgzMCw,33.309041666666666,48000.0,0.10346593,0.98358685,0.1051924675703048,50.039017,0.0347242547730547,0.0,0.0,61.0
Su5SVaaMSFk,28.177416666666662,48000.0,0.3070703,1.2535294,0.2449645847082138,37.478916,0.0169399587788607,0.0,0.0,57.0
86xr1ZwuRjg,24.578333333333333,48000.0,0.085263446,1.006128,0.0847441405057907,85.02196,0.0449557687093275,0.0,0.0,31.0
ivicmTom1ug,34.911208333333335,48000.0,0.028669672,0.17342094,0.1653183996677398,45.049843,0.0221034911587228,0.0,0.0,50.0
zYowJD14aZ4,38.10395833333333,48000.0,0.17649679,1.0542057,0.1674215942621231,34.63111,0.0605304759655751,0.0,0.0,41.0
_Na0ErA3bJM,13.455979166666667,48000.0,0.08672643,0.846313,0.1024755910038948,30.262112,0.0687439641937401,0.0,0.0,56.0
gpg1bpxDam8,15.476104166666667,48000.0,0.27017352,1.1074455,0.2439610064029693,39.346806,0.0653849311896967,0.0,0.0,15.0
k7skbMy-b3w,6.640916666666667,48000.0,0.012241744,0.13645151,0.0897149816155433,27.931623,0.0237658946127608,0.0,0.0,70.0
BVwFBi9cVLw,21.153395833333335,48000.0,0.06634644,0.9638411,0.0688354521989822,25.744701,0.0344285042055191,6.0,0.28364240178143185,2.0
rXGyJwiHUfk,105.55791666666669,48000.0,0.018317373,0.23430564,0.0781772658228874,26.11295,0.0373061281196322,0.0,0.0,70.0
EIBqTGfx8yQ,54.29333333333334,48000.0,0.013745072,0.29427594,0.0467081069946289,21.378077,0.0339974572161657,1.0,0.018418467583497054,70.0
8sBLvUFVy3s,14.036479166666666,48000.0,0.24313943,1.0955429,0.2219351083040237,46.68247,0.0576004909526975,0.0,0.0,41.0
bF7wxDF-Qdk,31.9855,48000.0,0.17071883,1.0442731,0.1634810119867324,32.407795,0.0301057383711237,0.0,0.0,4.0
yvoQClRUIPI,21.873208333333334,48000.0,0.14596315,1.0266185,0.1421785652637481,38.144135,0.0542889710811799,0.0,0.0,36.0
U1AcJHsAOPo,11.946666666666667,48000.0,0.12647365,0.760232,0.1663619130849838,44.4675,0.0527030134924174,0.0,0.0,18.0
U4UOxTDH0tk,11.242666666666668,48000.0,0.12789638,0.760232,0.1682333648204803,44.66579,0.0528704457938388,0.0,0.0,18.0
grDgg4ft0Jk,3.4365625,48000.0,0.092074186,0.62648094,0.1469704508781433,46.13323,0.0573586856617647,0.0,0.0,18.0
0eAktzjID6k,82.70947916666667,48000.0,0.031163102,0.5695435,0.0547159314155578,22.730276,0.0252337201805286,0.0,0.0,70.0
hSg-0j7zpqE,15.1278125,48000.0,0.23227617,1.0969185,0.2117533683776855,43.524963,0.0922263147463002,0.0,0.0,32.0
lz9siymHrWk,22.604645833333333,48000.0,0.31573525,1.2517223,0.2522406578063965,33.37058,0.047815632370283,0.0,0.0,15.0
kYm6BA-ph5w,87.808,48000.0,0.025490949,0.62922335,0.0405117645859718,25.743702,0.0447456121705332,0.0,0.0,25.0
JEcmjGW6NZ8,9.926541666666669,48000.0,0.11843372,0.869689,0.1361794024705886,71.56209,0.0448594631109022,0.0,0.0,31.0
4RjoXTXOMPc,58.4098125,48000.0,0.24768977,1.4905427,0.1661742180585861,29.165714,0.0377658261618882,0.0,0.0,41.0
s_sT7H7UMt0,10.808895833333333,48000.0,0.12486202,1.0439943,0.1196002885699272,56.015316,0.0156615970167652,0.0,0.0,61.0
pWls0wRvAZQ,57.504979166666665,48000.0,0.18038917,1.161519,0.1553045213222503,31.270655,0.0386033779789503,0.0,0.0,4.0
Lqbq_W2PIJg,62.10177083333333,48000.0,0.19732755,1.306507,0.1510344445705413,29.39198,0.0530020366434827,0.0,0.0,41.0
MyJWHw2zrjU,43.595479166666664,48000.0,0.093312435,0.8998293,0.1037001460790634,41.71791,0.0175574614343811,0.0,0.0,20.0
zai7_asfJvw,6.257791666666667,48000.0,0.12606339,0.91120505,0.1383479982614517,39.10241,0.0320826567823679,0.0,0.0,20.0
LryxGA71JTc,107.34933333333332,48000.0,0.023328513,0.6711173,0.0347607098519802,21.57894,0.0483167516610779,0.0,0.0,25.0
clKE3S2PtCk,13.281833333333331,48000.0,0.06461879,0.77932346,0.0829165205359458,53.60463,0.0311869074789325,0.0,0.0,61.0
MGCfvwIiRg4,26.29660416666667,48000.0,0.0775932,0.98678774,0.0786321088671684,58.07656,0.0395345448094079,0.0,0.0,61.0
c-3SorZCq3I,19.144854166666665,48000.0,0.10289744,1.092131,0.0942171216011047,43.965435,0.0447388035341225,0.0,0.0,61.0
oPz0jXlg2PI,31.137979166666668,48000.0,0.16158915,1.0759172,0.1501873433589935,39.749046,0.0379162095997431,0.0,0.0,4.0
8m5sqt75Kjc,8.347583333333333,48000.0,0.04821742,0.29165608,0.165322870016098,32.705406,0.0409040000399106,0.0,0.0,50.0
XdbP65jX-bs,14.860791666666668,48000.0,0.11612813,0.85460424,0.1358852684497833,37.901497,0.0418688912302726,0.0,0.0,20.0
p_DCPWNUspE,18.390208333333337,48000.0,0.12427197,0.9109789,0.1364158540964126,52.347984,0.0553207087862318,0.0,0.0,28.0
kGI371jvj_s,58.81614583333333,48000.0,0.13196102,1.0477488,0.1259471923112869,184.24957,0.0442860026631913,0.0,0.0,33.0
eDzO8uc7KDY,10.1006875,48000.0,0.01707945,0.23074755,0.0740179046988487,28.643787,0.0205810289070749,0.0,0.0,70.0
bsvX3HxDPTg,39.808,48000.0,0.052654166,0.7519818,0.0700205340981483,33.270184,0.0380928699688588,12.0,0.30144694533762056,19.0
mx2ji6aqNu8,10.133333333333333,48000.0,0.114362895,0.86906946,0.1315923482179641,56.85447,0.0417904056585173,0.0,0.0,61.0
0y_Jyyk_LuE,6.060416666666667,48000.0,0.15219308,1.0478895,0.1452377289533615,33.622597,0.0468895883677504,0.0,0.0,36.0
mqrZlP_CL8Y,11.9350625,48000.0,0.24710259,1.047,0.2360101044178009,46.870426,0.0221205805965147,0.0,0.0,57.0
wYAbhOnX_KA,39.35783333333333,48000.0,0.054992415,1.0261462,0.0535912103950977,32.431843,0.1125121739498645,11.0,0.2794869297513837,40.0
895EsHSbTRI,8.904979166666667,48000.0,0.22498743,1.045706,0.215153619647026,87.89504,0.0160507110778443,0.0,0.0,27.0
3CS2uIMiSNY,5.056,48000.0,0.055730626,0.5074781,0.1098187789320945,46.84324,0.0159786184210526,0.0,0.0,9.0
N5XcLZRLPLE,188.290625,48000.0,0.28536168,1.6732488,0.1705434918403625,32.0137,0.0578969403217583,1.0,0.005310938874412892,15.0
XwJkUxPAtF0,20.654166666666665,48000.0,0.16830893,1.0709448,0.1571592986583709,36.70566,0.0342969052497418,0.0,0.0,4.0
VVvp79nhxBk,7.1053125,48000.0,0.11008037,0.49446756,0.2226240485906601,30.326263,0.0434321413511994,0.0,0.0,55.0
U32ZdMcsGxM,6.5364375,48000.0,0.093958214,1.0260592,0.0915719270706176,58.484367,0.0690945847777324,0.0,0.0,28.0
RUXke3NqlwQ,22.244729166666666,48000.0,0.06784724,0.60195744,0.1127110198140144,34.19636,0.0326198091442953,0.0,0.0,9.0
kkP89BIq-A4,12.492354166666669,48000.0,0.07496248,0.37896195,0.1978100538253784,55.14622,0.0371493707337884,0.0,0.0,26.0
pAeFWiviBkQ,55.751125,48000.0,0.076328024,1.0394228,0.0734330862760543,80.91328,0.0475964455890089,0.0,0.0,31.0
V5LXBwFjx5U,33.13489583333333,48000.0,0.19871505,1.1387925,0.1744962632656097,37.138542,0.0387653194902639,0.0,0.0,4.0
uod0W8kvZ34,30.016,48000.0,0.10054106,0.8393875,0.1197790801525116,49.438534,0.0311268455817051,0.0,0.0,61.0
71Psbsk-1Sg,30.151125,48000.0,0.022364939,0.29143098,0.076741799712181,24.36637,0.031619622170145,0.0,0.0,70.0
x801bY6n5kU,17.1015,48000.0,0.24338013,1.1100774,0.2192460894584655,48.732067,0.0527748621610037,0.0,0.0,57.0
I-5GswXrwWQ,65.96789583333333,48000.0,0.094947405,0.9530812,0.0996215268969535,91.74004,0.0334893043906628,0.0,0.0,31.0
YJc8oX2hgmI,15.371625,48000.0,0.11178792,0.9604912,0.116386204957962,31.082247,0.0402930229282246,0.0,0.0,20.0
lOJ_f4tLNOQ,14.048083333333333,48000.0,0.061931893,0.65304065,0.0948361977934837,30.714901,0.0265424204523899,0.0,0.0,9.0
VUKA1i5XuPA,18.986666666666668,48000.0,0.03526362,0.2379184,0.1482172906398773,30.183147,0.0383335051410724,0.0,0.0,50.0
59OuLcAKTfs,25.9483125,48000.0,0.087399274,0.9846163,0.0887648090720176,180.7655,0.040462319859741,0.0,0.0,33.0
JdW5E4BxLLQ,29.733166666666666,48000.0,0.1687175,1.1121278,0.1517069339752197,30.744564,0.0643466418579627,0.0,0.0,58.0
2e5_5qT6zfg,29.315208333333334,48000.0,0.23855343,1.0902009,0.2188160270452499,36.313316,0.0426992983243906,0.0,0.0,57.0
duW8euurJxk,71.21066666666667,48000.0,0.031653225,0.6808383,0.0464915484189987,36.388336,0.0888217013628875,16.0,0.22468544038346314,30.0
yR74Q2y1UOs,31.381770833333334,48000.0,0.18214798,1.0641253,0.1711715459823608,36.7726,0.0488248067448182,0.0,0.0,41.0
hWjIbd1b5Iw,45.534333333333336,48000.0,0.1998701,1.157069,0.1727382689714431,28.881025,0.0613177851955961,0.0,0.0,41.0
PT0h0VKiKgc,260.0170625,48000.0,0.06552537,0.52053535,0.1258807331323623,178.25491,0.048017955097274,0.0,0.0,69.0
ZfDbHKRP-ms,27.086083333333335,48000.0,0.021434952,0.42169583,0.0508303605020046,23.43594,0.0364159771776574,0.0,0.0,70.0
AFXz7jLvttI,25.507125,48000.0,0.081036404,0.8142762,0.0995195508003234,31.37677,0.0363745035535117,8.0,0.31363785608923,35.0
px6mDul9f98,18.111583333333332,48000.0,0.32575813,1.1352427,0.2869502007961273,55.88741,0.0434708342535335,0.0,0.0,15.0
ve-a7rqTn3s,9.8685,48000.0,0.091817476,0.50721943,0.1810212135314941,41.82169,0.0226101638431425,0.0,0.0,26.0
EKTC5Vlb10Y,10.147125,48000.0,0.034633443,0.3277977,0.1056549251079559,56.113525,0.0300498128939075,0.0,0.0,73.0
S-yFHBKyemI,23.3825,48000.0,0.07220282,0.41868538,0.1724512428045272,68.03156,0.0392219205996352,0.0,0.0,50.0
EKRzhlZdX9Q,29.675104166666667,48000.0,0.11931025,0.7663981,0.1556766033172607,36.5537,0.0646462969929033,0.0,0.0,18.0
1oGT7Nxtb2o,25.298145833333333,48000.0,0.1472994,1.0494114,0.1403638124465942,33.384937,0.0352499127186973,5.0,0.19764294319988868,35.0
bhYnwa_YHLc,29.210708333333333,48000.0,0.008796133,0.19876435,0.0442540757358074,28.287258,0.0378524039339174,0.0,0.0,70.0
VgF-vES9gss,5.027125,48000.0,0.14624012,0.5965543,0.2451413422822952,35.917797,0.0147332660222457,0.0,0.0,26.0
F7o8nLG4i-M,12.4226875,48000.0,0.25188836,1.1897998,0.2117065191268921,32.917244,0.0379501408261802,1.0,0.08049787938398997,57.0
FGKHctQ9Eeo,27.584,48000.0,0.20508306,1.1775723,0.17415751516819,39.50228,0.0360710931460185,0.0,0.0,4.0
S62Rd5iIqvM,26.192125,48000.0,0.28335434,1.1300164,0.2507524192333221,61.07318,0.0437200589754682,0.0,0.0,57.0
B-9PpS8fFAA,34.911208333333335,48000.0,0.045717157,0.7342839,0.0622608736157417,97.63149,0.0258956149270546,0.0,0.0,73.0
Gf2vuTZGKRw,4.394666666666667,48000.0,0.117817074,0.8114091,0.1452005803585052,42.54848,0.036773607748184,0.0,0.0,55.0
syfL6K2ydIE,11.157333333333334,48000.0,0.12731606,0.760232,0.1674700081348419,43.40618,0.0532016699498567,0.0,0.0,18.0
IdfMZiLDOfM,11.923458333333333,48000.0,0.24767664,1.0405858,0.2380165606737136,37.080444,0.0395953292710196,0.0,0.0,57.0
9fvcl2xWI8c,72.9455,48000.0,0.12488291,1.0824562,0.115369938313961,27.987072,0.0255402008471633,16.0,0.21934183739915417,35.0
v_hlKgFoa08,72.2140625,48000.0,0.05244484,1.0669156,0.0491555668413639,52.63821,0.0089626399580933,6.0,0.08308631023216566,48.0
xMkH93h9i18,27.759458333333335,48000.0,0.21638606,1.0890176,0.1986984014511108,39.22383,0.0493415425110449,0.0,0.0,41.0
6PTLwmTIA_Y,5.027125,48000.0,0.09231111,0.5490786,0.1681200265884399,36.253426,0.0870919954978813,0.0,0.0,23.0
QoJAt98B3BM,20.282645833333333,48000.0,0.25880378,1.1589932,0.2233005166053772,50.44194,0.0247429206920347,1.0,0.04930323234045526,57.0
CbAojmwoXwA,21.130166666666668,48000.0,0.05913799,0.8775953,0.0673864036798477,34.581345,0.0409453775713023,9.0,0.4259313304043981,52.0
KkiLIHzjjoQ,9.152,48000.0,0.09351984,0.5659169,0.1652536541223526,46.932358,0.0624408832945285,0.0,0.0,18.0
ZYcJZJ5xzOk,49.9,48000.0,0.072628945,0.96310556,0.0754112005233764,25.482998,0.0078355626536118,2.0,0.04008016032064128,48.0
bCIov_HSTSc,6.336,48000.0,0.12999682,1.1394143,0.1140909120440483,41.780014,0.0801355698529411,0.0,0.0,76.0
nMCSCOlzN2U,8.0225,48000.0,0.16597341,1.1414487,0.1454059183597564,28.585522,0.0782786821464143,0.0,0.0,58.0
bYUcR7TnS3A,28.781145833333333,48000.0,0.264992,1.1807781,0.2244215011596679,31.265173,0.0651132725662282,0.0,0.0,15.0
aYbgx-FR-hg,94.31945833333332,48000.0,0.11804687,1.0557452,0.1118137836456298,37.03037,0.0414756353012269,28.0,0.296863452089022,35.0
WRTKQeFUmPg,4.841375,48000.0,0.028477974,0.14928184,0.1907664984464645,31.925982,0.0212423853937224,0.0,0.0,50.0
__lW3u36jPw,29.675104166666667,48000.0,0.0430869,0.4495902,0.0958359465003013,30.22084,0.0202693740455443,0.0,0.0,9.0
0e7DA1JPp60,55.77433333333333,48000.0,0.20849374,1.1259531,0.1851708889007568,74.26103,0.0712076356019315,0.0,0.0,27.0
ObvjBMcC6DU,30.592291666666668,48000.0,0.16783863,1.0733484,0.1563691943883896,43.32565,0.0441851132254269,0.0,0.0,4.0
eM22HrVkIs8,17.763270833333333,48000.0,0.0643287,1.3597667,0.0473086312413215,38.791706,0.036128416210234,1.0,0.056295938365330145,53.0
ek0_DTt0M0E,9.47375,48000.0,0.14657795,0.967728,0.1514660716056823,33.859837,0.0320689283956692,0.0,0.0,4.0
ecp_trTnSsc,34.60935416666667,48000.0,0.09418637,0.90306246,0.1042966321110725,51.122215,0.027728657068567,0.0,0.0,61.0
jKjWhUFXgTY,37.013333333333335,48000.0,0.2741408,1.203568,0.2277734279632568,45.98722,0.049933545357966,0.0,0.0,15.0
YOQYGH9Q0Xc,8.010895833333333,48000.0,0.115746625,0.7089478,0.1632653772830963,33.146782,0.0313051913646941,0.0,0.0,55.0
UFSRsFFdXmk,73.64210416666667,48000.0,0.119352125,1.190251,0.1002747565507888,34.057316,0.046197248085349,5.0,0.06789594154838392,1.0
OtBkS5xFTEw,55.70497916666667,48000.0,0.21239758,1.2578042,0.1688637882471084,26.711073,0.0469107119351905,1.0,0.01795171661420153,41.0
K7Cr2lPX7o8,22.337604166666665,48000.0,0.11778105,0.53254914,0.221164658665657,80.74257,0.0794665498210023,0.0,0.0,23.0
uKNltF8s7VU,6.489979166666667,48000.0,0.11042406,0.59460604,0.185709610581398,46.61724,0.0100598765907224,0.0,0.0,26.0
R2MXDZ6xd7c,33.84310416666667,48000.0,0.2873734,1.1544199,0.2489331662654876,45.359436,0.0563271585939962,0.0,0.0,15.0
LeKzy0Rxh48,86.23891666666667,48000.0,0.026904713,0.56150126,0.0479156784713268,20.574715,0.0327399674358379,0.0,0.0,70.0
QupPqqoTzlk,25.158833333333337,48000.0,0.2902977,1.251499,0.2319599688053131,43.910023,0.0578666062817931,0.0,0.0,15.0
_yhg2DIWX9E,7.291083333333333,48000.0,0.05025686,0.3773877,0.1331703662872314,32.10356,0.0605818542123538,0.0,0.0,21.0
5NPQoFvLUOg,12.689708333333334,48000.0,0.19376402,1.164881,0.1663380414247512,27.793392,0.0346954602153361,0.0,0.0,4.0
UofZANbcfhM,30.63875,48000.0,0.104287796,0.97893894,0.1065314635634422,49.302326,0.0331796711843021,0.0,0.0,61.0
d_mZSjVRp08,8.289541666666667,48000.0,0.12921397,0.8983019,0.1438424736261367,53.102947,0.0611882933001285,0.0,0.0,28.0
asIKJLM0jco,18.239291666666663,48000.0,0.33083072,1.1136379,0.2970720827579498,50.3941,0.046894988121345,0.0,0.0,15.0
7gbpQe8sPI8,15.104,48000.0,0.08352688,0.8634628,0.0967347770929336,33.623806,0.0388237004895906,0.0,0.0,53.0
zWY2ySJ1qbQ,95.56,48000.0,0.055028576,0.8556504,0.0643119812011718,40.020805,0.038737015501172,36.0,0.37672666387609877,52.0
D_QnUhWOg_A,30.499416666666665,48000.0,0.066403925,0.7754986,0.0856273919343948,84.11882,0.0427797544252622,0.0,0.0,31.0
YIqAkD1o4qQ,37.511854166666666,48000.0,0.22613797,1.0664333,0.2120507359504699,42.944702,0.0350736434194626,0.0,0.0,57.0
WxFFDbDSqAc,79.43547916666667,48000.0,0.055329487,0.6389259,0.0865976586937904,47.026566,0.0595636255118823,27.0,0.339898497286713,67.0
Dg3TwW41brU,40.37952083333333,48000.0,0.18685369,1.053835,0.1773082911968231,33.591885,0.0573245540725699,0.0,0.0,41.0
WuL2sQELG6U,16.207541666666668,48000.0,0.19262609,1.2967074,0.1485501527786255,33.1064,0.0689067639802631,0.0,0.0,58.0
EBk2UKn8fBA,18.088354166666665,48000.0,0.27342096,1.4872936,0.1838379204273224,38.246353,0.0819918074697818,0.0,0.0,32.0
sMgacqfFGxc,9.792,48000.0,0.16248298,0.9330976,0.1741328835487365,43.89396,0.0511202308895538,0.0,0.0,4.0
N6YkVJ4uCM8,29.9073125,48000.0,0.041436333,1.0400186,0.0398419164121151,27.530209,0.0446751223141048,0.0,0.0,12.0
OjrhyIGLq70,18.944,48000.0,0.102216154,0.80107915,0.1275980770587921,44.440887,0.0423004888857625,0.0,0.0,61.0
lX5y9_mRHn8,45.27891666666667,48000.0,0.20086935,1.1328844,0.177307903766632,32.016872,0.0592474372423439,0.0,0.0,41.0
0CGhcrFpcv4,23.521833333333333,48000.0,0.25343236,1.1891832,0.2131146490573883,49.571075,0.0583203921832502,0.0,0.0,15.0
sWKkN3A4tmo,36.992,48000.0,0.09260872,1.0130534,0.0914154350757598,44.06192,0.0266159026826895,0.0,0.0,61.0
h-klz4uvuzk,28.514125,48000.0,0.03771497,0.6734313,0.0560041852295398,41.015488,0.0911455289944839,9.0,0.3156330415188963,40.0
Q8vSQOp3avQ,32.368625,48000.0,0.1555892,0.9639391,0.16140978038311,32.115498,0.0608979226729818,0.0,0.0,36.0
nVKC4FW_0og,44.2108125,48000.0,0.012709952,0.3463192,0.0367001071572303,30.24768,0.0431786697074788,0.0,0.0,70.0
